property_id,check_in_date,room_category,successful_bookings,capacity
11261,13-Jul-22,HRT3,13,21
12260,13-Jul-22,HRT3,13,25
13258,13-Jul-22,HRT3,13,26
13261,13-Jul-22,HRT3,13,25
11260,13-Jul-22,HRT3,10,20
12261,13-Jul-22,HRT3,10,19
13259,13-Jul-22,HRT3,10,23
13263,13-Jul-22,HRT3,12,23
14260,13-Jul-22,HRT3,12,19
11262,13-Jul-22,HRT3,11,18
11263,13-Jul-22,HRT3,11,20
12259,13-Jul-22,HRT3,11,16
12264,13-Jul-22,HRT3,11,24
14259,13-Jul-22,HRT4,2,3
11258,13-Jul-22,HRT4,2,3
11260,13-Jul-22,HRT4,4,7
14261,13-Jul-22,HRT4,4,7
13261,13-Jul-22,HRT4,5,9
11261,13-Jul-22,HRT4,6,10
12260,13-Jul-22,HRT4,6,13
12264,13-Jul-22,HRT4,6,17
13260,13-Jul-22,HRT4,10,15
14260,13-Jul-22,HRT4,10,16
13259,13-Jul-22,HRT4,8,19
12263,13-Jul-22,HRT4,11,19
14262,13-Jul-22,HRT4,9,14
12259,13-Jul-22,HRT4,9,14
13258,13-Jul-22,HRT4,9,20
13262,13-Jul-22,HRT4,12,20
13263,13-Jul-22,HRT4,9,18
11263,13-Jul-22,HRT4,12,18
11259,13-Jul-22,HRT4,12,18
11262,13-Jul-22,HRT4,3,6
12258,13-Jul-22,HRT4,3,6
12262,13-Jul-22,HRT4,3,6
14263,13-Jul-22,HRT4,3,6
14258,13-Jul-22,HRT4,3,7
12261,13-Jul-22,HRT4,3,4
11259,14-Jul-22,HRT1,21,30
13260,14-Jul-22,HRT1,18,30
14262,14-Jul-22,HRT1,19,30
14263,14-Jul-22,HRT1,15,30
12258,14-Jul-22,HRT1,10,19
11258,14-Jul-22,HRT1,13,19
12260,14-Jul-22,HRT1,22,40
14258,14-Jul-22,HRT1,18,40
14260,14-Jul-22,HRT1,17,26
12261,14-Jul-22,HRT1,17,26
11260,14-Jul-22,HRT1,19,34
11261,14-Jul-22,HRT1,10,18
11262,14-Jul-22,HRT1,15,31
11263,14-Jul-22,HRT1,25,41
12259,14-Jul-22,HRT1,19,32
12262,14-Jul-22,HRT1,10,20
12263,14-Jul-22,HRT1,16,25
13258,14-Jul-22,HRT1,8,15
13259,14-Jul-22,HRT1,19,42
13261,14-Jul-22,HRT1,18,33
13262,14-Jul-22,HRT1,26,38
13263,14-Jul-22,HRT1,13,27
14259,14-Jul-22,HRT1,13,24
14261,14-Jul-22,HRT1,19,36
12264,14-Jul-22,HRT1,6,16
14262,14-Jul-22,HRT2,16,23
13263,14-Jul-22,HRT2,15,29
12261,14-Jul-22,HRT2,24,36
12258,14-Jul-22,HRT2,25,50
11262,14-Jul-22,HRT2,20,43
11261,14-Jul-22,HRT2,14,24
11258,14-Jul-22,HRT2,14,22
14260,14-Jul-22,HRT2,25,38
11263,14-Jul-22,HRT2,26,38
11259,14-Jul-22,HRT2,23,41
14259,14-Jul-22,HRT2,23,41
14258,14-Jul-22,HRT2,17,39
12259,14-Jul-22,HRT2,23,39
11260,14-Jul-22,HRT2,16,34
13262,14-Jul-22,HRT2,24,34
13259,14-Jul-22,HRT2,17,44
12263,14-Jul-22,HRT2,31,44
12262,14-Jul-22,HRT2,12,30
13258,14-Jul-22,HRT2,16,30
12264,14-Jul-22,HRT2,19,40
13261,14-Jul-22,HRT2,26,40
13260,14-Jul-22,HRT2,23,40
12260,14-Jul-22,HRT2,26,45
14261,14-Jul-22,HRT2,24,45
14263,14-Jul-22,HRT2,25,45
14263,14-Jul-22,HRT3,14,29
14262,14-Jul-22,HRT3,19,29
14261,14-Jul-22,HRT3,15,29
13262,14-Jul-22,HRT3,20,29
12258,14-Jul-22,HRT3,15,27
12262,14-Jul-22,HRT3,12,27
14259,14-Jul-22,HRT3,15,27
11259,14-Jul-22,HRT3,20,32
11258,14-Jul-22,HRT3,5,8
13261,14-Jul-22,HRT3,15,25
11261,14-Jul-22,HRT3,15,21
14258,14-Jul-22,HRT3,8,21
13258,14-Jul-22,HRT3,13,26
13260,14-Jul-22,HRT3,13,24
12260,14-Jul-22,HRT3,14,25
12261,14-Jul-22,HRT3,14,19
11262,14-Jul-22,HRT3,9,18
12259,14-Jul-22,HRT3,9,16
12263,14-Jul-22,HRT3,9,16
13259,14-Jul-22,HRT3,9,23
11260,14-Jul-22,HRT3,10,20
12264,14-Jul-22,HRT3,10,24
11263,14-Jul-22,HRT3,12,20
13263,14-Jul-22,HRT3,12,23
14260,14-Jul-22,HRT3,11,19
14259,14-Jul-22,HRT4,2,3
11258,14-Jul-22,HRT4,2,3
11260,14-Jul-22,HRT4,4,7
14261,14-Jul-22,HRT4,4,7
11261,14-Jul-22,HRT4,6,10
12260,14-Jul-22,HRT4,6,13
13261,14-Jul-22,HRT4,6,9
12264,14-Jul-22,HRT4,7,17
13260,14-Jul-22,HRT4,9,15
14260,14-Jul-22,HRT4,10,16
13259,14-Jul-22,HRT4,7,19
12263,14-Jul-22,HRT4,12,19
14262,14-Jul-22,HRT4,10,14
12259,14-Jul-22,HRT4,10,14
13258,14-Jul-22,HRT4,10,20
13262,14-Jul-22,HRT4,12,20
13263,14-Jul-22,HRT4,10,18
11263,14-Jul-22,HRT4,11,18
11259,14-Jul-22,HRT4,12,18
11262,14-Jul-22,HRT4,3,6
12258,14-Jul-22,HRT4,3,6
12262,14-Jul-22,HRT4,3,6
14263,14-Jul-22,HRT4,3,6
14258,14-Jul-22,HRT4,3,7
12261,14-Jul-22,HRT4,3,4
11259,15-Jul-22,HRT1,18,30
13260,15-Jul-22,HRT1,21,30
14262,15-Jul-22,HRT1,20,30
14263,15-Jul-22,HRT1,17,30
12258,15-Jul-22,HRT1,9,19
11258,15-Jul-22,HRT1,11,19
12260,15-Jul-22,HRT1,21,40
14258,15-Jul-22,HRT1,15,40
14260,15-Jul-22,HRT1,17,26
12261,15-Jul-22,HRT1,15,26
11260,15-Jul-22,HRT1,18,34
11261,15-Jul-22,HRT1,13,18
11262,15-Jul-22,HRT1,14,31
11263,15-Jul-22,HRT1,23,41
12259,15-Jul-22,HRT1,19,32
12262,15-Jul-22,HRT1,8,20
12263,15-Jul-22,HRT1,15,25
13258,15-Jul-22,HRT1,8,15
13259,15-Jul-22,HRT1,17,42
13261,15-Jul-22,HRT1,22,33
13262,15-Jul-22,HRT1,20,38
13263,15-Jul-22,HRT1,15,27
14259,15-Jul-22,HRT1,12,24
14261,15-Jul-22,HRT1,19,36
12264,15-Jul-22,HRT1,7,16
14262,15-Jul-22,HRT2,14,23
13263,15-Jul-22,HRT2,14,29
12261,15-Jul-22,HRT2,23,36
12258,15-Jul-22,HRT2,28,50
11262,15-Jul-22,HRT2,22,43
11261,15-Jul-22,HRT2,16,24
11258,15-Jul-22,HRT2,13,22
14260,15-Jul-22,HRT2,25,38
11263,15-Jul-22,HRT2,25,38
11259,15-Jul-22,HRT2,28,41
14259,15-Jul-22,HRT2,19,41
14258,15-Jul-22,HRT2,18,39
12259,15-Jul-22,HRT2,21,39
11260,15-Jul-22,HRT2,17,34
13262,15-Jul-22,HRT2,20,34
13259,15-Jul-22,HRT2,20,44
12263,15-Jul-22,HRT2,29,44
12262,15-Jul-22,HRT2,13,30
13258,15-Jul-22,HRT2,15,30
12264,15-Jul-22,HRT2,17,40
13261,15-Jul-22,HRT2,25,40
13260,15-Jul-22,HRT2,25,40
12260,15-Jul-22,HRT2,23,45
14261,15-Jul-22,HRT2,20,45
14263,15-Jul-22,HRT2,20,45
14263,15-Jul-22,HRT3,13,29
14262,15-Jul-22,HRT3,21,29
14261,15-Jul-22,HRT3,13,29
13262,15-Jul-22,HRT3,19,29
12258,15-Jul-22,HRT3,13,27
12262,15-Jul-22,HRT3,12,27
14259,15-Jul-22,HRT3,13,27
11259,15-Jul-22,HRT3,19,32
11258,15-Jul-22,HRT3,5,8
14258,15-Jul-22,HRT3,8,21
11261,15-Jul-22,HRT3,13,21
13258,15-Jul-22,HRT3,14,26
13260,15-Jul-22,HRT3,14,24
13261,15-Jul-22,HRT3,14,25
11262,15-Jul-22,HRT3,9,18
12259,15-Jul-22,HRT3,10,16
12263,15-Jul-22,HRT3,10,16
11263,15-Jul-22,HRT3,12,20
12260,15-Jul-22,HRT3,12,25
12261,15-Jul-22,HRT3,12,19
11260,15-Jul-22,HRT3,11,20
13259,15-Jul-22,HRT3,11,23
13263,15-Jul-22,HRT3,11,23
14260,15-Jul-22,HRT3,11,19
12264,15-Jul-22,HRT3,11,24
14259,15-Jul-22,HRT4,2,3
11258,15-Jul-22,HRT4,2,3
11262,15-Jul-22,HRT4,4,6
12258,15-Jul-22,HRT4,4,6
14263,15-Jul-22,HRT4,4,6
14261,15-Jul-22,HRT4,4,7
11261,15-Jul-22,HRT4,5,10
13261,15-Jul-22,HRT4,5,9
12260,15-Jul-22,HRT4,6,13
12264,15-Jul-22,HRT4,8,17
13260,15-Jul-22,HRT4,11,15
14260,15-Jul-22,HRT4,9,16
13259,15-Jul-22,HRT4,9,19
12263,15-Jul-22,HRT4,13,19
14262,15-Jul-22,HRT4,9,14
12259,15-Jul-22,HRT4,9,14
13258,15-Jul-22,HRT4,10,20
13262,15-Jul-22,HRT4,13,20
13263,15-Jul-22,HRT4,9,18
11263,15-Jul-22,HRT4,13,18
11259,15-Jul-22,HRT4,9,18
12262,15-Jul-22,HRT4,3,6
11260,15-Jul-22,HRT4,3,7
14258,15-Jul-22,HRT4,3,7
12261,15-Jul-22,HRT4,3,4
14263,16-Jul-22,HRT3,21,29
13260,16-Jul-22,HRT1,25,30
14262,16-Jul-22,HRT1,28,30
14263,16-Jul-22,HRT1,21,30
12258,16-Jul-22,HRT1,14,19
11258,16-Jul-22,HRT1,16,19
12260,16-Jul-22,HRT1,31,40
14258,16-Jul-22,HRT1,24,40
14260,16-Jul-22,HRT1,25,26
12261,16-Jul-22,HRT1,25,26
11260,16-Jul-22,HRT1,25,34
11261,16-Jul-22,HRT1,17,18
11262,16-Jul-22,HRT1,22,31
11263,16-Jul-22,HRT1,34,41
12259,16-Jul-22,HRT1,29,32
12262,16-Jul-22,HRT1,13,20
12263,16-Jul-22,HRT1,21,25
13258,16-Jul-22,HRT1,11,15
13259,16-Jul-22,HRT1,25,42
13261,16-Jul-22,HRT1,29,33
13262,16-Jul-22,HRT1,35,38
13263,16-Jul-22,HRT1,19,27
14259,16-Jul-22,HRT1,18,24
14261,16-Jul-22,HRT1,27,36
12264,16-Jul-22,HRT1,11,16
14262,16-Jul-22,HRT2,22,23
13263,16-Jul-22,HRT2,22,29
12261,16-Jul-22,HRT2,33,36
12258,16-Jul-22,HRT2,36,50
11262,16-Jul-22,HRT2,33,43
11261,16-Jul-22,HRT2,20,24
11258,16-Jul-22,HRT2,20,22
14260,16-Jul-22,HRT2,36,38
11263,16-Jul-22,HRT2,37,38
11259,16-Jul-22,HRT2,39,41
14259,16-Jul-22,HRT2,28,41
14258,16-Jul-22,HRT2,26,39
12259,16-Jul-22,HRT2,35,39
11260,16-Jul-22,HRT2,24,34
13262,16-Jul-22,HRT2,30,34
13259,16-Jul-22,HRT2,28,44
12263,16-Jul-22,HRT2,38,44
12262,16-Jul-22,HRT2,19,30
13258,16-Jul-22,HRT2,22,30
12264,16-Jul-22,HRT2,26,40
13261,16-Jul-22,HRT2,38,40
13260,16-Jul-22,HRT2,34,40
12260,16-Jul-22,HRT2,35,45
14261,16-Jul-22,HRT2,31,45
14263,16-Jul-22,HRT2,32,45
11259,16-Jul-22,HRT1,29,30
14262,16-Jul-22,HRT3,25,29
14261,16-Jul-22,HRT3,22,29
13262,16-Jul-22,HRT3,26,29
12258,16-Jul-22,HRT3,21,27
12262,16-Jul-22,HRT3,17,27
14259,16-Jul-22,HRT3,21,27
11259,16-Jul-22,HRT3,29,32
12260,16-Jul-22,HRT3,19,25
13261,16-Jul-22,HRT3,24,25
11261,16-Jul-22,HRT3,19,21
11263,16-Jul-22,HRT3,17,20
12261,16-Jul-22,HRT3,19,19
13258,16-Jul-22,HRT3,20,26
13260,16-Jul-22,HRT3,21,24
13263,16-Jul-22,HRT3,17,23
14260,16-Jul-22,HRT3,16,19
11260,16-Jul-22,HRT3,15,20
12259,16-Jul-22,HRT3,15,16
13259,16-Jul-22,HRT3,15,23
11258,16-Jul-22,HRT3,8,8
11262,16-Jul-22,HRT3,13,18
12263,16-Jul-22,HRT3,14,16
12264,16-Jul-22,HRT3,14,24
14258,16-Jul-22,HRT3,12,21
14259,16-Jul-22,HRT4,2,3
11262,16-Jul-22,HRT4,4,6
12262,16-Jul-22,HRT4,4,6
12261,16-Jul-22,HRT4,4,4
11260,16-Jul-22,HRT4,5,7
12258,16-Jul-22,HRT4,5,6
14258,16-Jul-22,HRT4,5,7
14263,16-Jul-22,HRT4,5,6
14261,16-Jul-22,HRT4,6,7
11261,16-Jul-22,HRT4,10,10
12260,16-Jul-22,HRT4,10,13
13261,16-Jul-22,HRT4,9,9
12264,16-Jul-22,HRT4,10,17
13260,16-Jul-22,HRT4,13,15
14260,16-Jul-22,HRT4,13,16
13259,16-Jul-22,HRT4,12,19
12263,16-Jul-22,HRT4,16,19
14262,16-Jul-22,HRT4,13,14
12259,16-Jul-22,HRT4,13,14
13258,16-Jul-22,HRT4,15,20
13262,16-Jul-22,HRT4,18,20
13263,16-Jul-22,HRT4,13,18
11263,16-Jul-22,HRT4,15,18
11259,16-Jul-22,HRT4,16,18
11258,16-Jul-22,HRT4,3,3
11259,17-Jul-22,HRT1,25,30
13260,17-Jul-22,HRT1,22,30
14262,17-Jul-22,HRT1,20,30
14263,17-Jul-22,HRT1,17,30
12258,17-Jul-22,HRT1,12,19
11258,17-Jul-22,HRT1,13,19
12260,17-Jul-22,HRT1,24,40
14258,17-Jul-22,HRT1,20,40
14260,17-Jul-22,HRT1,19,26
12261,17-Jul-22,HRT1,19,26
11260,17-Jul-22,HRT1,20,34
11261,17-Jul-22,HRT1,13,18
11262,17-Jul-22,HRT1,18,31
11263,17-Jul-22,HRT1,31,41
12259,17-Jul-22,HRT1,21,32
12262,17-Jul-22,HRT1,11,20
12263,17-Jul-22,HRT1,21,25
13258,17-Jul-22,HRT1,9,15
13259,17-Jul-22,HRT1,18,42
13261,17-Jul-22,HRT1,24,33
13262,17-Jul-22,HRT1,29,38
13263,17-Jul-22,HRT1,16,27
14259,17-Jul-22,HRT1,15,24
14261,17-Jul-22,HRT1,20,36
12264,17-Jul-22,HRT1,9,16
14262,17-Jul-22,HRT2,18,23
13263,17-Jul-22,HRT2,16,29
12261,17-Jul-22,HRT2,28,36
12258,17-Jul-22,HRT2,31,50
11262,17-Jul-22,HRT2,28,43
11261,17-Jul-22,HRT2,18,24
11258,17-Jul-22,HRT2,17,22
14260,17-Jul-22,HRT2,30,38
11263,17-Jul-22,HRT2,32,38
11259,17-Jul-22,HRT2,28,41
14259,17-Jul-22,HRT2,23,41
14258,17-Jul-22,HRT2,21,39
12259,17-Jul-22,HRT2,32,39
11260,17-Jul-22,HRT2,19,34
13262,17-Jul-22,HRT2,28,34
13259,17-Jul-22,HRT2,25,44
12263,17-Jul-22,HRT2,35,44
12262,17-Jul-22,HRT2,14,30
13258,17-Jul-22,HRT2,18,30
12264,17-Jul-22,HRT2,19,40
13261,17-Jul-22,HRT2,28,40
13260,17-Jul-22,HRT2,32,40
12260,17-Jul-22,HRT2,28,45
14261,17-Jul-22,HRT2,29,45
14263,17-Jul-22,HRT2,27,45
14263,17-Jul-22,HRT3,18,29
14262,17-Jul-22,HRT3,20,29
14261,17-Jul-22,HRT3,17,29
13262,17-Jul-22,HRT3,21,29
12258,17-Jul-22,HRT3,16,27
12262,17-Jul-22,HRT3,12,27
14259,17-Jul-22,HRT3,15,27
11259,17-Jul-22,HRT3,21,32
11258,17-Jul-22,HRT3,5,8
13261,17-Jul-22,HRT3,17,25
13258,17-Jul-22,HRT3,16,26
13260,17-Jul-22,HRT3,16,24
11261,17-Jul-22,HRT3,15,21
13263,17-Jul-22,HRT3,15,23
14260,17-Jul-22,HRT3,15,19
11263,17-Jul-22,HRT3,13,20
13259,17-Jul-22,HRT3,13,23
12260,17-Jul-22,HRT3,14,25
12261,17-Jul-22,HRT3,14,19
12263,17-Jul-22,HRT3,14,16
11262,17-Jul-22,HRT3,10,18
11260,17-Jul-22,HRT3,12,20
12259,17-Jul-22,HRT3,12,16
14258,17-Jul-22,HRT3,12,21
12264,17-Jul-22,HRT3,11,24
12262,17-Jul-22,HRT4,2,6
14259,17-Jul-22,HRT4,2,3
11258,17-Jul-22,HRT4,2,3
12258,17-Jul-22,HRT4,4,6
14261,17-Jul-22,HRT4,4,7
11260,17-Jul-22,HRT4,5,7
11261,17-Jul-22,HRT4,6,10
12260,17-Jul-22,HRT4,7,13
13261,17-Jul-22,HRT4,7,9
12264,17-Jul-22,HRT4,9,17
13260,17-Jul-22,HRT4,13,15
14260,17-Jul-22,HRT4,12,16
13259,17-Jul-22,HRT4,8,19
12263,17-Jul-22,HRT4,16,19
14262,17-Jul-22,HRT4,9,14
12259,17-Jul-22,HRT4,9,14
13258,17-Jul-22,HRT4,12,20
13262,17-Jul-22,HRT4,16,20
13263,17-Jul-22,HRT4,11,18
11263,17-Jul-22,HRT4,14,18
11259,17-Jul-22,HRT4,12,18
11262,17-Jul-22,HRT4,3,6
14263,17-Jul-22,HRT4,3,6
14258,17-Jul-22,HRT4,3,7
12261,17-Jul-22,HRT4,3,4
11259,18-Jul-22,HRT1,16,30
13260,18-Jul-22,HRT1,16,30
14262,18-Jul-22,HRT1,17,30
14263,18-Jul-22,HRT1,11,30
12258,18-Jul-22,HRT1,8,19
11258,18-Jul-22,HRT1,9,19
12260,18-Jul-22,HRT1,19,40
14258,18-Jul-22,HRT1,12,40
14260,18-Jul-22,HRT1,14,26
12261,18-Jul-22,HRT1,11,26
11260,18-Jul-22,HRT1,15,34
11261,18-Jul-22,HRT1,9,18
11262,18-Jul-22,HRT1,11,31
11263,18-Jul-22,HRT1,20,41
12259,18-Jul-22,HRT1,17,32
12262,18-Jul-22,HRT1,7,20
12263,18-Jul-22,HRT1,14,25
13258,18-Jul-22,HRT1,7,15
13259,18-Jul-22,HRT1,17,42
13261,18-Jul-22,HRT1,15,33
13262,18-Jul-22,HRT1,20,38
13263,18-Jul-22,HRT1,10,27
14259,18-Jul-22,HRT1,11,24
14261,18-Jul-22,HRT1,16,36
12264,18-Jul-22,HRT1,5,16
14262,18-Jul-22,HRT2,13,23
13263,18-Jul-22,HRT2,12,29
12261,18-Jul-22,HRT2,20,36
12258,18-Jul-22,HRT2,20,50
11262,18-Jul-22,HRT2,20,43
11261,18-Jul-22,HRT2,12,24
11258,18-Jul-22,HRT2,11,22
14260,18-Jul-22,HRT2,16,38
11263,18-Jul-22,HRT2,18,38
11259,18-Jul-22,HRT2,23,41
14259,18-Jul-22,HRT2,19,41
14258,18-Jul-22,HRT2,15,39
12259,18-Jul-22,HRT2,20,39
11260,18-Jul-22,HRT2,15,34
13262,18-Jul-22,HRT2,17,34
13259,18-Jul-22,HRT2,16,44
12263,18-Jul-22,HRT2,22,44
12262,18-Jul-22,HRT2,11,30
13258,18-Jul-22,HRT2,11,30
12264,18-Jul-22,HRT2,16,40
13261,18-Jul-22,HRT2,21,40
13260,18-Jul-22,HRT2,17,40
12260,18-Jul-22,HRT2,20,45
14261,18-Jul-22,HRT2,16,45
14263,18-Jul-22,HRT2,20,45
14263,18-Jul-22,HRT3,11,29
14262,18-Jul-22,HRT3,15,29
14261,18-Jul-22,HRT3,13,29
13262,18-Jul-22,HRT3,16,29
12258,18-Jul-22,HRT3,11,27
12262,18-Jul-22,HRT3,10,27
14259,18-Jul-22,HRT3,11,27
11259,18-Jul-22,HRT3,17,32
11258,18-Jul-22,HRT3,3,8
11262,18-Jul-22,HRT3,7,18
13259,18-Jul-22,HRT3,7,23
12264,18-Jul-22,HRT3,7,24
11260,18-Jul-22,HRT3,8,20
13260,18-Jul-22,HRT3,14,24
13261,18-Jul-22,HRT3,14,25
12259,18-Jul-22,HRT3,9,16
12263,18-Jul-22,HRT3,9,16
14258,18-Jul-22,HRT3,9,21
14260,18-Jul-22,HRT3,9,19
11263,18-Jul-22,HRT3,10,20
13258,18-Jul-22,HRT3,10,26
13263,18-Jul-22,HRT3,10,23
11261,18-Jul-22,HRT3,12,21
12260,18-Jul-22,HRT3,11,25
12261,18-Jul-22,HRT3,11,19
11260,18-Jul-22,HRT4,2,7
12258,18-Jul-22,HRT4,2,6
12262,18-Jul-22,HRT4,2,6
14263,18-Jul-22,HRT4,2,6
11258,18-Jul-22,HRT4,2,3
12260,18-Jul-22,HRT4,4,13
11261,18-Jul-22,HRT4,5,10
12264,18-Jul-22,HRT4,5,17
14259,18-Jul-22,HRT4,1,3
13260,18-Jul-22,HRT4,8,15
14260,18-Jul-22,HRT4,8,16
13259,18-Jul-22,HRT4,7,19
12263,18-Jul-22,HRT4,10,19
14262,18-Jul-22,HRT4,7,14
12259,18-Jul-22,HRT4,8,14
13258,18-Jul-22,HRT4,9,20
13262,18-Jul-22,HRT4,10,20
13263,18-Jul-22,HRT4,7,18
11263,18-Jul-22,HRT4,9,18
11259,18-Jul-22,HRT4,8,18
11262,18-Jul-22,HRT4,3,6
14258,18-Jul-22,HRT4,3,7
14261,18-Jul-22,HRT4,3,7
12261,18-Jul-22,HRT4,3,4
13261,18-Jul-22,HRT4,3,9
14263,19-Jul-22,HRT3,12,29
13260,19-Jul-22,HRT1,14,30
14262,19-Jul-22,HRT1,15,30
14263,19-Jul-22,HRT1,13,30
12258,19-Jul-22,HRT1,7,19
11258,19-Jul-22,HRT1,12,19
12260,19-Jul-22,HRT1,15,40
14258,19-Jul-22,HRT1,13,40
14260,19-Jul-22,HRT1,14,26
12261,19-Jul-22,HRT1,15,26
11260,19-Jul-22,HRT1,14,34
11261,19-Jul-22,HRT1,10,18
11262,19-Jul-22,HRT1,13,31
11263,19-Jul-22,HRT1,21,41
12259,19-Jul-22,HRT1,18,32
12262,19-Jul-22,HRT1,7,20
12263,19-Jul-22,HRT1,10,25
13258,19-Jul-22,HRT1,7,15
13259,19-Jul-22,HRT1,13,42
13261,19-Jul-22,HRT1,18,33
13262,19-Jul-22,HRT1,21,38
13263,19-Jul-22,HRT1,11,27
14259,19-Jul-22,HRT1,11,24
14261,19-Jul-22,HRT1,13,36
12264,19-Jul-22,HRT1,6,16
14262,19-Jul-22,HRT2,10,23
13263,19-Jul-22,HRT2,11,29
12261,19-Jul-22,HRT2,17,36
12258,19-Jul-22,HRT2,18,50
11262,19-Jul-22,HRT2,20,43
11261,19-Jul-22,HRT2,14,24
11258,19-Jul-22,HRT2,11,22
14260,19-Jul-22,HRT2,18,38
11263,19-Jul-22,HRT2,20,38
11259,19-Jul-22,HRT2,23,41
14259,19-Jul-22,HRT2,19,41
14258,19-Jul-22,HRT2,13,39
12259,19-Jul-22,HRT2,18,39
11260,19-Jul-22,HRT2,15,34
13262,19-Jul-22,HRT2,15,34
13259,19-Jul-22,HRT2,18,44
12263,19-Jul-22,HRT2,27,44
12262,19-Jul-22,HRT2,10,30
13258,19-Jul-22,HRT2,14,30
12264,19-Jul-22,HRT2,12,40
13261,19-Jul-22,HRT2,20,40
13260,19-Jul-22,HRT2,20,40
12260,19-Jul-22,HRT2,18,45
14261,19-Jul-22,HRT2,20,45
14263,19-Jul-22,HRT2,19,45
11259,19-Jul-22,HRT1,16,30
14262,19-Jul-22,HRT3,14,29
14261,19-Jul-22,HRT3,11,29
13262,19-Jul-22,HRT3,15,29
12258,19-Jul-22,HRT3,11,27
12262,19-Jul-22,HRT3,9,27
14259,19-Jul-22,HRT3,11,27
11258,19-Jul-22,HRT3,4,8
12259,19-Jul-22,HRT3,7,16
13259,19-Jul-22,HRT3,7,23
14258,19-Jul-22,HRT3,5,21
11260,19-Jul-22,HRT3,8,20
12263,19-Jul-22,HRT3,8,16
13263,19-Jul-22,HRT3,8,23
14260,19-Jul-22,HRT3,8,19
12264,19-Jul-22,HRT3,8,24
11259,19-Jul-22,HRT3,14,32
11262,19-Jul-22,HRT3,9,18
12260,19-Jul-22,HRT3,9,25
12261,19-Jul-22,HRT3,9,19
11261,19-Jul-22,HRT3,10,21
13261,19-Jul-22,HRT3,12,25
11263,19-Jul-22,HRT3,11,20
13258,19-Jul-22,HRT3,11,26
13260,19-Jul-22,HRT3,11,24
14258,19-Jul-22,HRT4,2,7
14263,19-Jul-22,HRT4,2,6
12260,19-Jul-22,HRT4,4,13
13261,19-Jul-22,HRT4,4,9
11261,19-Jul-22,HRT4,5,10
12264,19-Jul-22,HRT4,6,17
14259,19-Jul-22,HRT4,1,3
13260,19-Jul-22,HRT4,7,15
14260,19-Jul-22,HRT4,9,16
13259,19-Jul-22,HRT4,6,19
12263,19-Jul-22,HRT4,8,19
14262,19-Jul-22,HRT4,6,14
12259,19-Jul-22,HRT4,6,14
13258,19-Jul-22,HRT4,8,20
13262,19-Jul-22,HRT4,11,20
13263,19-Jul-22,HRT4,7,18
11263,19-Jul-22,HRT4,9,18
11259,19-Jul-22,HRT4,9,18
11262,19-Jul-22,HRT4,3,6
12258,19-Jul-22,HRT4,3,6
12262,19-Jul-22,HRT4,3,6
11260,19-Jul-22,HRT4,3,7
14261,19-Jul-22,HRT4,3,7
12261,19-Jul-22,HRT4,3,4
11258,19-Jul-22,HRT4,3,3
11259,20-Jul-22,HRT1,15,30
14262,20-Jul-22,HRT1,13,30
14263,20-Jul-22,HRT1,12,30
12258,20-Jul-22,HRT1,8,19
11258,20-Jul-22,HRT1,12,19
12260,20-Jul-22,HRT1,15,40
14258,20-Jul-22,HRT1,15,40
14260,20-Jul-22,HRT1,12,26
12261,20-Jul-22,HRT1,15,26
11260,20-Jul-22,HRT1,14,34
11261,20-Jul-22,HRT1,10,18
11262,20-Jul-22,HRT1,14,31
11263,20-Jul-22,HRT1,22,41
12259,20-Jul-22,HRT1,17,32
12262,20-Jul-22,HRT1,9,20
12263,20-Jul-22,HRT1,13,25
13258,20-Jul-22,HRT1,6,15
13259,20-Jul-22,HRT1,17,42
13261,20-Jul-22,HRT1,16,33
13262,20-Jul-22,HRT1,21,38
13263,20-Jul-22,HRT1,11,27
14259,20-Jul-22,HRT1,10,24
14261,20-Jul-22,HRT1,16,36
12264,20-Jul-22,HRT1,6,16
14262,20-Jul-22,HRT2,13,23
13263,20-Jul-22,HRT2,13,29
12261,20-Jul-22,HRT2,21,36
12258,20-Jul-22,HRT2,23,50
11262,20-Jul-22,HRT2,18,43
11261,20-Jul-22,HRT2,12,24
11258,20-Jul-22,HRT2,10,22
14260,20-Jul-22,HRT2,20,38
11263,20-Jul-22,HRT2,19,38
11259,20-Jul-22,HRT2,19,41
14259,20-Jul-22,HRT2,18,41
14258,20-Jul-22,HRT2,14,39
12259,20-Jul-22,HRT2,22,39
11260,20-Jul-22,HRT2,16,34
13262,20-Jul-22,HRT2,17,34
13259,20-Jul-22,HRT2,14,44
12263,20-Jul-22,HRT2,24,44
12262,20-Jul-22,HRT2,10,30
13258,20-Jul-22,HRT2,12,30
12264,20-Jul-22,HRT2,12,40
13261,20-Jul-22,HRT2,21,40
13260,20-Jul-22,HRT2,18,40
12260,20-Jul-22,HRT2,18,45
14261,20-Jul-22,HRT2,18,45
14263,20-Jul-22,HRT2,20,45
14263,20-Jul-22,HRT3,12,29
13260,20-Jul-22,HRT1,14,30
14262,20-Jul-22,HRT3,14,29
14261,20-Jul-22,HRT3,11,29
13262,20-Jul-22,HRT3,17,29
12258,20-Jul-22,HRT3,13,27
12262,20-Jul-22,HRT3,8,27
14259,20-Jul-22,HRT3,11,27
11259,20-Jul-22,HRT3,17,32
11258,20-Jul-22,HRT3,3,8
11262,20-Jul-22,HRT3,7,18
